CELL_LINE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SYNERGY_SCORE,QA,COMBINATION_ID,MARK
SW780,BCL2_BCL2L1,IAP,0.03,0.3,0.005467255,1.3553328,77.00415227,0.016176724,1.0728676,21.71148378,34.44409,1,BCL2_BCL2L1.IAP,LEADERBOARDSET
RKO,CHEK1,IAP,1.0,0.3,0.058438588,1.0379582,79.40308627,0.3,10.0,63.00048755,-1.013762,1,CHEK1.IAP,LEADERBOARDSET
SW620,CHEK1,IAP,1.0,0.3,1.0,0.0,100.0,0.170878759,1.8309914,0.0,32.23485,1,CHEK1.IAP,LEADERBOARDSET
SW837,CHEK1,IAP,1.0,0.3,0.163906894,10.0,78.18733988,0.071997073,2.2176517,4.37139022,24.55307,1,CHEK1.IAP,LEADERBOARDSET
DMS-114,Doxorubicin,IAP,3.0,0.1,3.0,0.4235042,35.98453149,0.023659348,1.8431607,4.92517525,-4.409151,1,Doxorubicin.IAP,LEADERBOARDSET
NCI-H1299,Doxorubicin,IAP,1.0,0.3,0.039999104,1.0226315,32.13273654,0.045728801,1.9503025,11.86169409,27.86671,1,Doxorubicin.IAP,LEADERBOARDSET
NCI-H2085,Doxorubicin,IAP,3.0,0.3,0.484774562,0.2282585,0.0,0.027462422,2.0729148,28.00102002,25.40615,1,Doxorubicin.IAP,LEADERBOARDSET
NCI-H747,IAP,IGFR_3,10.0,1.0,0.001,0.1,81.38826089,0.353273754,0.2303135,0.0,-13.80457,1,IAP.IGFR_3,LEADERBOARDSET
RKO,IAP,IGFR_3,10.0,1.0,10.0,10.0,78.40000727,1.0,0.3341029,69.19620717,48.43133,1,IAP.IGFR_3,LEADERBOARDSET
C32,IAP,IGFR_4,10.0,1.0,2.379182108,1.4905517,0.0,0.007268108,10.0,10.14999373,2.807034,1,IAP.IGFR_4,LEADERBOARDSET
NCI-H747,IAP,IGFR_4,10.0,1.0,3.899046564,0.4971337,0.0,0.44542787,0.3234488,0.0,53.06527,1,IAP.IGFR_4,LEADERBOARDSET
NCI-H747,IAP,JAK,3.0,1.0,1.339340206,2.2018972,33.0081423,0.397992597,0.2358632,0.0,5.876439,1,IAP.JAK,LEADERBOARDSET
SW48,IAP,JAK,3.0,1.0,0.67331293,1.5848742,0.0,0.0001,0.1,82.277743,-2.786328,1,IAP.JAK,LEADERBOARDSET
LS-513,IAP,Oxaliplatin,10.0,1.0,0.01246676,1.1353141,4.57931069,1.0,0.0,100.0,2.36097,1,IAP.Oxaliplatin,LEADERBOARDSET
SW948,IAP,Oxaliplatin,10.0,1.0,0.279153446,0.8643045,0.0,1.0,1.8822033,61.33113919,35.43493,1,IAP.Oxaliplatin,LEADERBOARDSET
HT-1197,IAP,PARP1,3.0,3.0,3.0,0.3907749,27.82479626,3.0,2.3615168,19.71799824,21.09236,1,IAP.PARP1,LEADERBOARDSET
J82,IAP,PARP1,3.0,3.0,3.0,0.6023169,63.27132409,0.0003,0.1426104,0.0,9.118329,1,IAP.PARP1,LEADERBOARDSET
SW780,IAP,PARP1,3.0,0.03,1.0,0.0,100.0,0.002992572,0.993817,61.11208579,33.42572,1,IAP.PARP1,LEADERBOARDSET
Calu-6,IAP,PIK3C,3.0,1.0,0.57338975,4.0311942,84.389454,0.0001,0.1,46.53474692,2.426966,1,IAP.PIK3C,LEADERBOARDSET
NCI-H1703,IAP,PIK3C,1.0,0.01,0.152453625,1.1468041,24.1824523,0.000528045,1.7153844,17.77994952,14.25666,1,IAP.PIK3C,LEADERBOARDSET
NCI-H1975,IAP,PIK3C,3.0,3.0,0.512136654,1.0369947,0.0,3.0,0.2250203,9.19538443,26.36774,1,IAP.PIK3C,LEADERBOARDSET
NCI-H226,IAP,PIK3C,3.0,3.0,1.394163438,0.7136726,0.0,0.001957559,0.4479579,28.46901951,18.38537,1,IAP.PIK3C,LEADERBOARDSET
NCI-H747,IAP,PIK3C,10.0,1.0,0.871348994,0.8007209,23.59191338,0.856175261,0.2455091,0.0,40.83189,1,IAP.PIK3C,LEADERBOARDSET
SW900,IAP,PIK3C,3.0,3.0,1.025351509,0.7314993,7.85269426,0.424314156,0.1694721,0.0,15.42246,1,IAP.PIK3C,LEADERBOARDSET
DMS-114,IAP,PIK3CA_3,3.0,3.0,3.0,0.69097,51.34319195,3.0,0.4611838,39.94274636,10.92002,1,IAP.PIK3CA_3,LEADERBOARDSET
NCI-H1437,IAP,PIK3CA_3,3.0,1.0,3.0,0.3152923,51.60621951,1.0,0.1760274,36.48607472,15.56919,1,IAP.PIK3CA_3,LEADERBOARDSET
NCI-H1563,IAP,PIK3CA_3,3.0,0.01,3.0,0.7853314,36.41701667,7.76e-05,1.5607188,2.31354894,0.4365192,1,IAP.PIK3CA_3,LEADERBOARDSET
C32,IAP,PIK3CB,10.0,1.0,3.223478427,10.0,88.09985463,0.000333687,9.5746982,11.51999997,-2.214615,1,IAP.PIK3CB,LEADERBOARDSET
NCI-H1975,IAP,PIK3CB,3.0,3.0,2.046294895,0.7328419,35.50285478,3.0,0.220017,49.11787935,19.58189,1,IAP.PIK3CB,LEADERBOARDSET
NCI-H23,IAP,PIK3CB,3.0,1.0,3.0,0.7339326,26.64030656,0.004655502,0.4110701,42.2383301,43.32574,1,IAP.PIK3CB,LEADERBOARDSET
NCI-H838,IAP,PIK3CB,3.0,1.0,3.0,0.4262445,37.34401097,0.006411171,0.3436238,0.62479262,22.38181,1,IAP.PIK3CB,LEADERBOARDSET
SW900,IAP,PIK3CB,3.0,3.0,3.0,0.9627544,24.6331787,0.936752412,0.1887278,0.0,-2.865059,1,IAP.PIK3CB,LEADERBOARDSET
SW620,IAP,PTK2,1.0,1.0,0.34987049,10.0,24.79792778,1.0,0.0,100.0,9.01063,1,IAP.PTK2,LEADERBOARDSET
SW948,IAP,PTK2,3.0,1.0,0.324953577,1.3080339,0.0,0.946977043,2.4471263,0.0,15.78505,1,IAP.PTK2,LEADERBOARDSET
COLO-205,IAP,SN38,0.003,1.0,0.000552736,1.6908758,0.0,0.00249393,0.1,57.1295758,-7.244477,1,IAP.SN38,LEADERBOARDSET
NCI-H747,IAP,SN38,0.03,1.0,0.002633995,1.1325223,13.43050324,0.32065911,0.2167535,5.88149686,19.22567,1,IAP.SN38,LEADERBOARDSET
647-V,IAP,TNF,0.1,0.003,1.0,0.0,100.0,0.000707586,1.3404276,0.0,-1.557282,1,IAP.TNF,LEADERBOARDSET
BFTC-905,IAP,TNF,0.1,3.0,0.001720785,0.9096527,49.75412054,0.0003,0.2884262,0.0,28.91351,1,IAP.TNF,LEADERBOARDSET
CAL-120,IAP,TNF,0.1,3.0,0.000649149,0.3950074,54.23023311,0.0003,0.1,6.50114385,127.6604,1,IAP.TNF,LEADERBOARDSET
A549,IAP,TOP2_2,1.0,3.0,0.315330907,10.0,22.99923162,3.0,0.3599984,66.0179837,12.05567,1,IAP.TOP2_2,LEADERBOARDSET
NCI-H1299,IAP,TOP2_2,3.0,1.0,0.385978622,1.3167063,14.57795302,0.07258159,0.8457787,27.08337688,43.57277,1,IAP.TOP2_2,LEADERBOARDSET
NCI-H520,IAP,TOP2_2,3.0,3.0,0.994127122,2.3343208,43.16733927,1.0,0.0,100.0,-11.37278,1,IAP.TOP2_2,LEADERBOARDSET
NCI-H1299,IAP,Topotecan,0.1,1.0,0.016059731,2.3748248,24.609814,0.068787765,0.7088807,20.93062426,36.02865,1,IAP.Topotecan,LEADERBOARDSET
NCI-H1437,IAP,Topotecan,0.1,1.0,0.057305905,1.1156023,0.0,0.0001,0.1,53.61059083,18.65037,1,IAP.Topotecan,LEADERBOARDSET
SW900,IAP,Topotecan,0.1,3.0,0.080531765,0.9240777,0.0,0.172245328,0.1661684,0.0,32.38765,1,IAP.Topotecan,LEADERBOARDSET
Calu-6,IAP,Vinorelbine,0.03,1.0,0.011335888,10.0,38.29633683,0.0001,0.1,54.26004798,54.23792,1,IAP.Vinorelbine,LEADERBOARDSET
NCI-H1299,IAP,Vinorelbine,0.3,1.0,0.049063508,1.9844675,22.55955643,0.062093963,1.1332532,34.35333056,34.9204,1,IAP.Vinorelbine,LEADERBOARDSET
NCI-H522,IAP,Vinorelbine,0.01,0.3,0.004795077,10.0,56.07178889,0.012336878,0.2148097,0.0,25.43239,1,IAP.Vinorelbine,LEADERBOARDSET
COLO-205,JAK,MTOR,0.3,3.0,0.272883217,1.2562361,0.0,1.384511348,3.0631952,0.0,-16.23111,1,JAK.MTOR,LEADERBOARDSET
HT-29,JAK,MTOR,0.3,3.0,0.184531863,2.6229463,19.64663075,1.087289687,10.0,22.89697826,-48.12893,1,JAK.MTOR,LEADERBOARDSET
TCCSUP,ATR_4,MAP2K_1,3.0,3.0,3.0,0.4484916,24.13100673,0.706090879,2.2309853,19.39614188,0.5084117,1,ATR_4.MAP2K_1,LEADERBOARDSET
VM-CUB-1,ATR_4,MAP2K_1,3.0,3.0,0.355139415,1.4213066,69.47239212,3.0,10.0,14.60037271,-12.77849,1,ATR_4.MAP2K_1,LEADERBOARDSET
VM-CUB-1,BCL2_BCL2L1,MAP2K_1,3.0,3.0,0.29412974,2.2461362,78.41553125,0.095586047,1.9034955,84.01795967,-7.307753,1,BCL2_BCL2L1.MAP2K_1,LEADERBOARDSET
NCI-H747,BRAF_M,MAP2K_1,0.1,3.0,0.013086096,2.4217679,38.01098628,0.0003,4.0393251,88.16,16.32424,1,BRAF_M.MAP2K_1,LEADERBOARDSET
NCI-H3122,BRAF_M,MAP2K_1,3.0,3.0,0.296123307,0.3888823,0.0,1.0,0.0,100.0,-72.64488,1,BRAF_M.MAP2K_1,LEADERBOARDSET
NCI-H520,BRAF_M,MAP2K_1,3.0,3.0,1.0,0.0,100.0,1.0,0.0,100.0,4.193453,1,BRAF_M.MAP2K_1,LEADERBOARDSET
SW900,BRAF_M,MAP2K_1,3.0,3.0,0.143415907,0.518228,28.12162653,3.0,0.7856947,68.00367574,-11.86929,1,BRAF_M.MAP2K_1,LEADERBOARDSET
HCT-116,BRAF_M2,MAP2K_1,3.0,3.0,0.225124954,1.1725516,14.25263277,0.753386654,1.9386495,9.67397343,97.72453,1,BRAF_M2.MAP2K_1,LEADERBOARDSET
NCI-H1299,BRAF_M2,MAP2K_1,3.0,3.0,0.089377257,0.890998,22.39677892,1.503496148,1.0081371,25.50574039,64.31644,1,BRAF_M2.MAP2K_1,LEADERBOARDSET
NCI-H1793,BRAF_M2,MAP2K_1,3.0,3.0,0.169707583,0.5525507,24.91002329,1.70261933,1.2573363,58.40729322,54.01353,1,BRAF_M2.MAP2K_1,LEADERBOARDSET
NCI-H358,BRAF_M2,MAP2K_1,3.0,3.0,1.53115213,1.3063271,45.07597537,0.0003,0.1,84.20248094,125.5359,1,BRAF_M2.MAP2K_1,LEADERBOARDSET
NCI-H520,BRAF_M2,MAP2K_1,3.0,3.0,1.0,0.0,100.0,3.0,0.3949295,69.03374697,44.14604,1,BRAF_M2.MAP2K_1,LEADERBOARDSET
SW48,BRAF_M2,MAP2K_1,0.1,3.0,0.066921162,0.9891215,0.0,1.195913349,0.982907,5.66838482,50.51814,1,BRAF_M2.MAP2K_1,LEADERBOARDSET
MDA-MB-175-VII,HSP90,MAP2K_1,1.0,1.0,0.300602814,10.0,79.99981272,0.050640047,1.8997348,5.01944632,41.2269,1,HSP90.MAP2K_1,LEADERBOARDSET
T-24,HSP90,MAP2K_1,3.0,0.3,0.323270567,0.9875225,22.95875434,0.093133129,10.0,9.49919356,29.87212,1,HSP90.MAP2K_1,LEADERBOARDSET
NCI-H747,IGFR_3,MAP2K_1,3.0,10.0,1.050689997,0.5859381,0.0,0.001,0.1,94.52504534,34.62117,1,IGFR_3.MAP2K_1,LEADERBOARDSET
SW948,IGFR_3,MAP2K_1,3.0,10.0,0.075331661,1.0843067,10.82843652,10.0,0.3582981,17.5472578,22.11458,1,IGFR_3.MAP2K_1,LEADERBOARDSET
SW48,IGFR_4,MAP2K_1,3.0,10.0,0.104760634,1.2072148,24.08744075,0.053392461,0.4991359,0.0,35.71134,1,IGFR_4.MAP2K_1,LEADERBOARDSET
SW620,IGFR_4,MAP2K_1,0.3,3.0,0.3,0.7814178,10.36982552,3.0,0.8737292,38.54606283,56.40071,1,IGFR_4.MAP2K_1,LEADERBOARDSET
CAMA-1,MAP2K_1,MTOR_1,1.0,3.0,0.13868813,2.1486873,16.51005308,1.444834134,1.4160773,91.77027254,-2.056456,1,MAP2K_1.MTOR_1,LEADERBOARDSET
MDA-MB-415,MAP2K_1,MTOR_1,1.0,3.0,0.053271889,1.2532755,18.68953135,0.319939962,1.2041932,69.36424678,1.453541,1,MAP2K_1.MTOR_1,LEADERBOARDSET
BT-474,MAP2K_1,PIK3C,3.0,3.0,0.5612592,2.5624754,2.44258601,0.996061457,2.1921422,76.59742292,43.73658,1,MAP2K_1.PIK3C,LEADERBOARDSET
LS-513,MAP2K_1,PIK3C,10.0,0.3,1.069097761,1.4424334,3.12422228,0.098113456,1.3920486,22.07024252,21.42163,1,MAP2K_1.PIK3C,LEADERBOARDSET
MCF7,MAP2K_1,PIK3C,3.0,3.0,0.202745687,1.0439806,0.0,0.002401344,0.2644183,51.58443381,34.59796,1,MAP2K_1.PIK3C,LEADERBOARDSET
NCI-H747,MAP2K_1,PIK3C,10.0,3.0,1.277764433,0.5805428,14.118739,0.099431901,0.6920232,31.47585659,44.36795,1,MAP2K_1.PIK3C,LEADERBOARDSET
SW948,MAP2K_1,PIK3C,10.0,3.0,0.340387099,1.2901563,2.55410303,0.08368721,1.0810349,11.12772758,41.55182,1,MAP2K_1.PIK3C,LEADERBOARDSET
HT-1197,MAP2K_1,PIM1,3.0,1.0,0.0003,0.1,73.58900404,0.163405061,0.4758558,55.39452042,44.8883,1,MAP2K_1.PIM1,LEADERBOARDSET
C32,MAP2K_1,PTK2,3.0,3.0,0.562527925,2.7645447,6.09246385,0.160678336,0.9955753,14.19595586,13.49706,1,MAP2K_1.PTK2,LEADERBOARDSET
SW837,MAP2K_1,PTK2,10.0,3.0,0.250422268,0.886064,0.22590245,0.635380435,0.5236978,16.62693117,8.213722,1,MAP2K_1.PTK2,LEADERBOARDSET
COLO-205,MAP2K_1,TKI,3.0,1.0,3.0,2.5190677,68.86972132,0.052007721,1.0958312,4.22652947,2.040458,1,MAP2K_1.TKI,LEADERBOARDSET
LS-513,MAP2K_1,TKI,3.0,0.3,0.85424913,3.383438,74.24889425,0.108327337,1.6443103,22.28952819,75.74455,1,MAP2K_1.TKI,LEADERBOARDSET
BT-474,MAP2K_3,PIK3C,3.0,0.3,0.549918504,2.0605606,0.08550147,0.023550131,0.8823573,49.25726424,27.23835,1,MAP2K_3.PIK3C,LEADERBOARDSET
HCC1954,MAP2K_3,PIK3C,3.0,0.3,0.681325851,0.9688629,0.0,0.011770229,0.4978916,8.8556617,35.63079,1,MAP2K_3.PIK3C,LEADERBOARDSET
MDA-MB-157,MAP2K_3,PIK3C,3.0,0.3,3.0,0.4263023,21.91835037,0.3,0.2629274,19.41875809,63.28213,1,MAP2K_3.PIK3C,LEADERBOARDSET
Calu-3,ALK,MTOR_1,3.0,3.0,0.739677668,1.4865113,31.17109744,2.703499493,10.0,0.0,31.73031,1,ALK.MTOR_1,LEADERBOARDSET
NCI-H1793,ALK,MTOR_1,3.0,3.0,0.079912981,1.1153641,18.8987379,1.261544123,1.4516335,0.0,52.23494,1,ALK.MTOR_1,LEADERBOARDSET
SW900,ALK,MTOR_1,3.0,3.0,0.617075954,0.6999408,8.72136729,1.174690839,0.8299789,0.0,44.87502,1,ALK.MTOR_1,LEADERBOARDSET
Calu-3,ALK_2,MTOR_1,3.0,3.0,1.417746133,0.7939128,0.07844599,2.915443393,10.0,0.0,11.89338,1,ALK_2.MTOR_1,LEADERBOARDSET
NCI-H1299,ALK_2,MTOR_1,3.0,3.0,0.265746892,1.0895394,6.62916559,1.784061848,0.9900232,0.0,59.01793,1,ALK_2.MTOR_1,LEADERBOARDSET
NCI-H1793,ALK_2,MTOR_1,3.0,3.0,0.083484386,1.073343,18.8102014,3.0,0.7137626,24.51641872,57.63945,1,ALK_2.MTOR_1,LEADERBOARDSET
NCI-H2170,ALK_2,MTOR_1,3.0,3.0,0.153393575,1.320704,14.3224536,1.0,0.0,100.0,11.75055,1,ALK_2.MTOR_1,LEADERBOARDSET
TCCSUP,ATR_4,MTOR_1,1.0,3.0,0.34838908,1.5570528,43.20503087,0.749438483,2.0477599,17.33583942,-0.8029354,1,ATR_4.MTOR_1,LEADERBOARDSET
HT-1376,FGFR,MTOR_1,3.0,3.0,1.016872199,2.4834351,27.17094913,1.214161364,10.0,79.29755921,33.54718,1,FGFR.MTOR_1,LEADERBOARDSET
TCCSUP,FGFR,MTOR_1,1.0,3.0,0.836224028,0.8032035,0.0,0.024568205,1.2824962,54.46238371,30.94798,1,FGFR.MTOR_1,LEADERBOARDSET
UM-UC-3,FGFR,MTOR_1,1.0,3.0,1.0,2.251449,33.85451181,0.206471665,0.6769013,91.4916465,-3.909162,1,FGFR.MTOR_1,LEADERBOARDSET
CAL-120,MAP2K_1,MTOR_1,1.0,1.0,0.195556837,3.1737968,37.89369185,0.180107512,1.5247926,77.79226984,7.404285,1,MAP2K_1.MTOR_1,LEADERBOARDSET
CAL-51,MAP2K_1,MTOR_1,1.0,1.0,0.234344381,0.915771,0.0,1.0,0.5388403,76.13722435,-3.708525,1,MAP2K_1.MTOR_1,LEADERBOARDSET
HCC1143,MAP2K_1,MTOR_1,1.0,1.0,0.501989493,1.0070059,12.25806382,0.068611098,0.6280624,37.43436393,29.81735,1,MAP2K_1.MTOR_1,LEADERBOARDSET
HCC1937,MAP2K_1,MTOR_1,1.0,1.0,0.670147992,0.8633901,54.39656299,1.0,0.4771105,49.25814393,12.43447,1,MAP2K_1.MTOR_1,LEADERBOARDSET
MDA-MB-231,MAP2K_1,MTOR_1,1.0,1.0,0.171688787,1.6716684,34.21774958,0.642710463,0.5193572,0.0,15.67301,1,MAP2K_1.MTOR_1,LEADERBOARDSET
647-V,MTOR_1,PIK3C,3.0,1.0,1.134503527,2.1103553,51.6106394,0.368597941,3.5097813,47.36161243,29.48449,1,MTOR_1.PIK3C,LEADERBOARDSET
BFTC-905,MTOR_1,PIK3C,3.0,3.0,1.800835253,0.8091431,0.0,0.302417803,1.8171524,26.20686273,38.76654,1,MTOR_1.PIK3C,LEADERBOARDSET
HCC1569,MTOR_1,PIK3C,3.0,1.0,3.0,0.3762702,25.79165806,1.0,0.5101516,30.72923888,-20.06144,1,MTOR_1.PIK3C,LEADERBOARDSET
HT-1197,MTOR_1,PIK3C,3.0,3.0,0.930851308,2.8469994,57.35614713,0.481140203,1.5211141,44.76984407,19.55982,1,MTOR_1.PIK3C,LEADERBOARDSET
MDA-MB-157,MTOR_1,PIK3C,3.0,1.0,3.0,0.589812,22.5844764,0.29854038,0.8080923,7.82114419,52.14253,1,MTOR_1.PIK3C,LEADERBOARDSET
MDA-MB-361,HDAC_4,PARP1,1.0,1.0,0.190327396,10.0,93.28631186,0.330308156,10.0,35.5989928,-3.133127,1,HDAC_4.PARP1,LEADERBOARDSET
T47D,HSP90,PARP1,1.0,1.0,0.17261968,0.9141705,83.64315244,0.054372603,3.084417,25.02222944,11.09019,1,HSP90.PARP1,LEADERBOARDSET
HCC1143,PARP1,PIK3C,1.0,3.0,0.222628784,1.5694615,51.33507696,0.938671111,10.0,77.79979831,11.57123,1,PARP1.PIK3C,LEADERBOARDSET
HCC1187,PARP1,PIK3C,1.0,3.0,0.206059494,2.3621392,29.48102247,3.0,0.7810005,17.10342026,12.05382,1,PARP1.PIK3C,LEADERBOARDSET
HCC1937,PARP1,PIK3C,1.0,3.0,0.459212937,0.9895939,50.60120261,3.0,0.832937,52.19853714,12.50627,1,PARP1.PIK3C,LEADERBOARDSET
MDA-MB-231,PARP1,PIK3C,1.0,3.0,0.226044589,2.1343573,73.62346078,0.993476874,1.9697209,74.82750876,21.37534,1,PARP1.PIK3C,LEADERBOARDSET
M14,PARP1,PIK3C,1.0,3.0,0.339109153,10.0,65.19926718,1.323312592,0.9703824,8.43994689,48.7638,1,PARP1.PIK3C,LEADERBOARDSET
HCC1143,PARP1,PIK3CB_PIK3CD,1.0,3.0,0.438741561,0.6119014,34.50968226,3.0,0.4863784,32.3315416,12.08273,1,PARP1.PIK3CB_PIK3CD,LEADERBOARDSET
MDA-MB-436,PARP1,PIK3CB_PIK3CD,1.0,3.0,0.161895906,0.6638845,54.97924527,0.038556354,0.4612555,11.66005615,12.30992,1,PARP1.PIK3CB_PIK3CD,LEADERBOARDSET
M14,PARP1,PIK3CB_PIK3CD,1.0,3.0,0.47418027,1.2556698,6.80731231,1.174821634,0.6194038,0.0,27.2539,1,PARP1.PIK3CB_PIK3CD,LEADERBOARDSET
NCI-H2291,ADAM17,PIK3C,3.0,10.0,0.54553165,1.5957054,46.54289787,10.0,10.0,85.20001401,15.60257,1,ADAM17.PIK3C,LEADERBOARDSET
NCI-H3122,ADAM17,PIK3C,1.0,10.0,0.823188491,0.6475482,0.0,3.136907293,0.4275007,34.3095346,-35.79632,1,ADAM17.PIK3C,LEADERBOARDSET
NCI-H522,ADAM17,PIK3C,3.0,10.0,2.936227553,0.4925634,0.0,10.0,0.3880009,33.363397,30.65238,1,ADAM17.PIK3C,LEADERBOARDSET
EVSA-T,AKT_1,PIK3C,3.0,3.0,0.707871069,2.8316385,12.20568505,0.406176579,1.5969258,16.98325741,31.17723,1,AKT_1.PIK3C,LEADERBOARDSET
HCC1419,AKT_1,PIK3C,3.0,3.0,0.429024238,1.0287799,13.87841669,0.13305282,0.8472827,29.24266318,35.4976,1,AKT_1.PIK3C,LEADERBOARDSET
MDA-MB-361,AKT_1,PIK3C,3.0,3.0,0.433313481,0.8388381,0.0,0.103769166,0.8266812,21.26827273,51.40359,1,AKT_1.PIK3C,LEADERBOARDSET
NCI-H2085,ALK,PIK3C,3.0,3.0,0.31103762,1.6201899,21.29369084,1.212108543,1.8300911,0.0,16.28676,1,ALK.PIK3C,LEADERBOARDSET
NCI-H2291,ALK,PIK3C,3.0,3.0,0.628111312,1.2045041,40.48882714,1.445532235,0.6896811,0.0,30.77809,1,ALK.PIK3C,LEADERBOARDSET
NCI-H838,ALK,PIK3C,3.0,3.0,0.892636752,0.8771739,0.0,0.872013506,1.5105159,0.0,18.27339,1,ALK.PIK3C,LEADERBOARDSET
HT-1197,HSP90,PIK3C,3.0,3.0,3.0,0.5943189,4.39125907,0.092117,2.4812943,24.88076184,-15.82362,1,HSP90.PIK3C,LEADERBOARDSET
TCCSUP,HSP90,PIK3C,1.0,0.3,0.297333663,3.5316582,55.49527021,0.114326743,4.7072534,16.82264688,-3.471697,1,HSP90.PIK3C,LEADERBOARDSET
J82,IAP,PIK3C,3.0,3.0,1.167672215,0.9020971,13.92632682,0.001556208,0.4130288,24.26549041,31.15116,1,IAP.PIK3C,LEADERBOARDSET
CAL-148,MAP2K_1,PIK3C,1.0,1.0,0.30471376,10.0,45.99957389,0.0001,0.1,81.88533421,7.398071,1,MAP2K_1.PIK3C,LEADERBOARDSET
HCC1428,MAP2K_1,PIK3C,1.0,1.0,0.290240811,10.0,87.79983994,1.0,0.0,100.0,-7.307067,1,MAP2K_1.PIK3C,LEADERBOARDSET
HCC1806,MAP2K_1,PIK3C,1.0,1.0,0.29182152,2.9235418,15.56200075,0.238927673,1.2073694,10.59138188,48.79275,1,MAP2K_1.PIK3C,LEADERBOARDSET
M14,MAP2K_1,PIK3C,1.0,1.0,0.297794917,10.0,48.49961348,0.162232202,3.0278099,25.72671467,22.25276,1,MAP2K_1.PIK3C,LEADERBOARDSET
CAL-51,MTOR_1,PIK3C,1.0,1.0,0.731832758,0.9967959,0.0,0.231069573,0.8460121,0.0,10.6624,1,MTOR_1.PIK3C,LEADERBOARDSET
UM-UC-3,PIK3C,PIM1,3.0,3.0,2.562723036,2.1877387,92.82513436,1.368979778,2.2479644,37.91735286,7.664477,1,PIK3C.PIM1,LEADERBOARDSET
HT-1376,PIK3C,TNFSF10,0.03,3.0,1.0,0.0,100.0,0.603696726,1.5279014,45.75385321,-19.15302,1,PIK3C.TNFSF10,LEADERBOARDSET
SW780,PIK3C,TNFSF10,0.03,3.0,0.004706335,3.1916708,0.27527852,3.0,10.0,91.60087376,-0.8083333,1,PIK3C.TNFSF10,LEADERBOARDSET
NCI-H1793,CSNK2A1_2,PIK3CA_3,3.0,0.1,1.309653078,4.1082051,71.79358618,0.012040858,2.2076483,8.59694322,73.74989,1,CSNK2A1_2.PIK3CA_3,LEADERBOARDSET
NCI-H2291,CSNK2A1_2,PIK3CA_3,3.0,0.01,0.415484837,2.1694529,79.84636745,0.001865372,1.7612366,14.67127842,5.780475,1,CSNK2A1_2.PIK3CA_3,LEADERBOARDSET
NCI-H23,CSNK2A1_2,PIK3CA_3,3.0,0.1,3.0,0.3483629,10.1214624,0.005988634,1.2491345,6.91443448,25.20792,1,CSNK2A1_2.PIK3CA_3,LEADERBOARDSET
NCI-H522,CSNK2A1_2,PIK3CA_3,3.0,0.03,3.0,0.6945361,36.51622513,0.003861363,2.555601,4.25126895,3.854132,1,CSNK2A1_2.PIK3CA_3,LEADERBOARDSET
CAMA-1,MTOR_1,PIK3CA_4,1.0,1.0,1.0,10.0,87.20006368,0.348273739,1.7101563,13.64855651,-13.79611,1,MTOR_1.PIK3CA_4,LEADERBOARDSET
HCC1395,MTOR_1,PIK3CA_4,1.0,1.0,1.0,0.2298199,85.94489474,0.207259671,1.1422897,34.78121161,8.880819,1,MTOR_1.PIK3CA_4,LEADERBOARDSET
HCC1428,MTOR_1,PIK3CA_4,1.0,1.0,1.0,0.0,100.0,0.256840882,2.6880749,59.57083697,12.03653,1,MTOR_1.PIK3CA_4,LEADERBOARDSET
HCC70,MTOR_1,PIK3CA_4,1.0,1.0,1.0,0.0,100.0,0.340469918,10.0,64.09922663,-31.67846,1,MTOR_1.PIK3CA_4,LEADERBOARDSET
CAMA-1,PIK3C_2,PIK3CA_4,1.0,1.0,1.0,0.4571875,84.25876627,0.999878415,9.9999998,22.04739275,-14.27473,1,PIK3C_2.PIK3CA_4,LEADERBOARDSET
HCC1395,PIK3C_2,PIK3CA_4,1.0,1.0,0.999132963,10.0,75.30714596,0.938976201,1.5753861,0.0,-0.5240151,1,PIK3C_2.PIK3CA_4,LEADERBOARDSET
HCC70,PIK3C_2,PIK3CA_4,1.0,1.0,1.0,0.0,100.0,1.0,0.0,100.0,-30.86577,1,PIK3C_2.PIK3CA_4,LEADERBOARDSET
MDA-MB-453,PIK3C_2,PIK3CA_4,1.0,1.0,0.165314472,1.0350254,0.0,0.359187991,1.9841012,0.0,-1.126951,1,PIK3C_2.PIK3CA_4,LEADERBOARDSET
NCI-H1299,ALK_2,PIK3CB,3.0,3.0,3.0,10.0,66.80006775,2.762249301,1.7376209,0.0,73.89278,1,ALK_2.PIK3CB,LEADERBOARDSET
NCI-H2085,ALK_2,PIK3CB,0.03,3.0,0.006099041,1.4868835,52.93460617,2.734917861,1.1343261,0.0,73.81511,1,ALK_2.PIK3CB,LEADERBOARDSET
NCI-H358,ALK_2,PIK3CB,3.0,3.0,3.0,0.4790995,64.76792312,0.169846293,10.0,92.0958911,-12.38532,1,ALK_2.PIK3CB,LEADERBOARDSET
SW900,ALK_2,PIK3CB,3.0,3.0,3.0,0.5429131,26.99161588,1.591356871,0.5968774,0.0,50.262,1,ALK_2.PIK3CB,LEADERBOARDSET
Calu-3,PIK3CB,Topotecan,0.1,3.0,0.1,0.3150089,22.42976803,0.0003,0.1,79.11847721,-2.777467,1,PIK3CB.Topotecan,LEADERBOARDSET
